GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	DATE
UniProtKB	Q5NDL2	EOGT	enables	GO:0016262	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0264672|MGI:MGI:2141669|PANTHER:PTN001841612	9606	GO_Central		20200206
UniProtKB	Q5NDL2	EOGT	enables	GO:0016262	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BYW9	9606	UniProt		20120629
UniProtKB	Q5NDL2	EOGT	enables	GO:0097363	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.255	9606	UniProt		20201205
UniProtKB	Q5NDL2	EOGT	enables	GO:0016262	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BYW9|ensembl:ENSMUSP00000061610	9606	Ensembl		20201205
UniProtKB	Q5T4D3	TMTC4	enables	GO:0000030	F	ECO:0000315	IMP	PMID:28973932		9606	UniProt		20181108
UniProtKB	Q5T4D3	TMTC4	enables	GO:0004169	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.109	9606	UniProt		20201205
UniProtKB	Q6GMV1	ALG1L	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000315506|SGD:S000000314	9606	GO_Central		20170228
UniProtKB	Q6GMV1	ALG1L	enables	GO:0000030	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026051	9606	InterPro		20201205
UniProtKB	Q6IS24	GALNT17	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q6L9W6	B4GALNT3	enables	GO:0008376	F	ECO:0000314	IDA	PMID:12966086		9606	HGNC-UCL		20060123
UniProtKB	Q6L9W6	B4GALNT3	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
UniProtKB	Q6L9W6	B4GALNT3	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
UniProtKB	Q6L9W6	B4GALNT3	enables	GO:0033842	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.244	9606	UniProt		20201205
UniProtKB	Q6NUS8	UGT3A1	enables	GO:0015020	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.17	9606	UniProt		20201205
UniProtKB	Q6NUS8	UGT3A1	enables	GO:0015020	F	ECO:0000314	IDA	PMID:22621930		9606	MGI		20130313
UniProtKB	Q6NUT2	DPY19L2	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001266774|WB:WBGene00001078	9606	GO_Central		20170228
UniProtKB	Q6P4F1	FUT10	enables	GO:0046920	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0036485|MGI:MGI:1330859|MGI:MGI:2384748|PANTHER:PTN000231531|RGD:619954|RGD:735019|TAIR:locus:2094078|UniProtKB:G3MZR2|UniProtKB:P21217|UniProtKB:P22083|UniProtKB:P51993|UniProtKB:Q11128|UniProtKB:Q11130|UniProtKB:Q9Y231|WB:WBGene00001505|WB:WBGene00020222	9606	GO_Central		20170228
UniProtKB	Q6P4F1	FUT10	enables	GO:0008417	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001503	9606	InterPro		20201205
UniProtKB	Q6P4F1	FUT10	enables	GO:0046920	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017176	9606	InterPro		20201205
UniProtKB	Q6P4F1	FUT10	enables	GO:0046920	F	ECO:0000304	TAS	PMID:11698403		9606	UniProt		20070906
UniProtKB	Q6P9A2	GALNT18	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q6P9A2	GALNT18	enables	GO:0004653	F	ECO:0000314	IDA	PMID:22186971		9606	UniProt		20170728
UniProtKB	Q6UW63	POGLUT2	enables	GO:0046527	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0086253|MGI:MGI:2444232|PANTHER:PTN000258331|UniProtKB:Q6UW63|UniProtKB:Q7Z4H8|UniProtKB:Q8NBL1	9606	GO_Central		20170228
UniProtKB	Q6UW63	POGLUT2	enables	GO:0035252	F	ECO:0000314	IDA	PMID:30127001		9606	UniProt		20181102
UniProtKB	Q6UW63	POGLUT2	enables	GO:0035251	F	ECO:0000314	IDA	PMID:30127001		9606	UniProt		20181102
UniProtKB	Q6UWM9	UGT2A3	enables	GO:0015020	F	ECO:0000314	IDA	PMID:19858781		9606	UniProt		20100507
UniProtKB	Q6UWM9	UGT2A3	enables	GO:0015020	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.17	9606	UniProt		20201205
UniProtKB	Q6UX72	B3GNT9	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000221|PANTHER:PTN000130250|UniProtKB:Q7Z7M8|UniProtKB:Q9BYG0|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q6UX72	B3GNT9	enables	GO:0008532	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130272|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q6UX72	B3GNT9	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130250|WB:WBGene00000270	9606	GO_Central		20170511
UniProtKB	Q6UX72	B3GNT9	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
UniProtKB	Q6XQN6	NAPRT	enables	GO:0004514	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036068	9606	InterPro		20201205
UniProtKB	Q6Y288	B3GLCT	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0011591|MGI:MGI:1095413|PANTHER:PTN000087478|UniProtKB:O00587|UniProtKB:Q8NES3	9606	GO_Central		20180308
UniProtKB	Q6ZMB0	B3GNT6	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000221|PANTHER:PTN000130250|UniProtKB:Q7Z7M8|UniProtKB:Q9BYG0|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q6ZMB0	B3GNT6	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130250|WB:WBGene00000270	9606	GO_Central		20170511
UniProtKB	Q6ZMB0	B3GNT6	enables	GO:0008532	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130272|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q6ZMB0	B3GNT6	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
UniProtKB	Q6ZMB0	B3GNT6	enables	GO:0047224	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.147	9606	UniProt		20201205
UniProtKB	Q6ZMB0	B3GNT6	enables	GO:0106328	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.147	9606	UniProt		20201205
UniProtKB	Q6ZMB0	B3GNT6	enables	GO:0106327	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.147	9606	UniProt		20201205
UniProtKB	Q6ZMB0	B3GNT6	enables	GO:0008378	F	ECO:0000314	IDA	PMID:11821425		9606	UniProt		20070914
UniProtKB	Q6ZMB0	B3GNT6	enables	GO:0047223	F	ECO:0000303	NAS	PMID:11821425		9606	UniProt		20070914
UniProtKB	Q6ZNW5	GDPGP1	enables	GO:0080048	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000467038|TAIR:locus:2116342|TAIR:locus:2161620|UniProtKB:Q6ZNW5|WB:WBGene00015678	9606	GO_Central		20170228
UniProtKB	Q6ZNW5	GDPGP1	enables	GO:0080048	F	ECO:0000314	IDA	PMID:21507950		9606	UniProt		20110526
UniProtKB	Q6ZNW5	GDPGP1	enables	GO:0080048	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026506	9606	InterPro		20201205
UniProtKB	Q6ZNW5	GDPGP1	enables	GO:0080048	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.7.7.78	9606	UniProt		20201205
UniProtKB	Q6ZPD9	DPY19L3	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001266774|WB:WBGene00001078	9606	GO_Central		20170228
UniProtKB	Q6ZXV5	TMTC3	enables	GO:0000030	F	ECO:0000315	IMP	PMID:28973932		9606	UniProt		20181108
UniProtKB	Q6ZXV5	TMTC3	enables	GO:0004169	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.109	9606	UniProt		20201205
UniProtKB	Q70JA7	CHSY3	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
UniProtKB	Q70JA7	CHSY3	enables	GO:0047238	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000961850|UniProtKB:Q86X52|UniProtKB:Q8TDX6	9606	GO_Central		20200710
UniProtKB	Q70JA7	CHSY3	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
UniProtKB	Q70JA7	CHSY3	enables	GO:0047238	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.175	9606	UniProt		20201205
UniProtKB	Q70JA7	CHSY3	enables	GO:0050510	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.226	9606	UniProt		20201205
UniProtKB	Q76KP1	B4GALNT4	enables	GO:0008376	F	ECO:0000314	IDA	PMID:15044014		9606	HGNC-UCL		20061130
UniProtKB	Q76KP1	B4GALNT4	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
UniProtKB	Q76KP1	B4GALNT4	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
UniProtKB	Q76KP1	B4GALNT4	enables	GO:0033842	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.244	9606	UniProt		20201205
UniProtKB	Q7Z388	DPY19L4	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001266774|WB:WBGene00001078	9606	GO_Central		20170228
UniProtKB	Q7Z3E1	TIPARP	enables	GO:1990404	F	ECO:0000314	IDA	PMID:30373764		9606	UniProt		20181127
UniProtKB	Q7Z3E1	TIPARP	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
UniProtKB	Q7Z3E1	TIPARP	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
UniProtKB	Q7Z3E1	TIPARP	enables	GO:0003950	F	ECO:0000314	IDA	PMID:23275542		9606	MGI		20140331
UniProtKB	Q7Z3E1	TIPARP	enables	GO:0003950	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C1B2|ensembl:ENSMUSP00000048051	9606	Ensembl		20201205
UniProtKB	Q7Z4H8	POGLUT3	enables	GO:0046527	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0086253|MGI:MGI:2444232|PANTHER:PTN000258331|UniProtKB:Q6UW63|UniProtKB:Q7Z4H8|UniProtKB:Q8NBL1	9606	GO_Central		20170228
UniProtKB	Q7Z4H8	POGLUT3	enables	GO:0035252	F	ECO:0000314	IDA	PMID:30127001		9606	UniProt		20181102
UniProtKB	Q7Z4H8	POGLUT3	enables	GO:0035251	F	ECO:0000314	IDA	PMID:30127001		9606	UniProt		20181102
UniProtKB	Q7Z4J2	GLT6D1	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005076	9606	InterPro		20201205
UniProtKB	Q7Z7M8	B3GNT8	enables	GO:0016262	F	ECO:0000314	IDA	PMID:15620693		9606	HGNC-UCL		20051017
UniProtKB	Q7Z7M8	B3GNT8	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000221|PANTHER:PTN000130250|UniProtKB:Q7Z7M8|UniProtKB:Q9BYG0|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q7Z7M8	B3GNT8	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130250|WB:WBGene00000270	9606	GO_Central		20170511
UniProtKB	Q7Z7M8	B3GNT8	enables	GO:0008532	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130272|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q7Z7M8	B3GNT8	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
UniProtKB	Q7Z7M9	GALNT5	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q7Z7M9	GALNT5	enables	GO:0004653	F	ECO:0000314	IDA	PMID:10545594		9606	UniProt		20050308
UniProtKB	Q86SF2	GALNT7	enables	GO:0004653	F	ECO:0000304	TAS	PMID:10544240		9606	PINC		20050308
UniProtKB	Q86SF2	GALNT7	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q86SF2	GALNT7	enables	GO:0004653	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80VA0|ensembl:ENSMUSP00000034021	9606	Ensembl		20201205
UniProtKB	Q86SR1	GALNT10	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q86SR1	GALNT10	enables	GO:0004653	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P9S7|ensembl:ENSMUSP00000065096	9606	Ensembl		20201205
UniProtKB	Q86SR1	GALNT10	enables	GO:0004653	F	ECO:0000314	IDA	PMID:19460755		9606	GO_Central		20141114
UniProtKB	Q86SR1	GALNT10	enables	GO:0004653	F	ECO:0000314	IDA	PMID:18562306		9606	GO_Central		20141114
UniProtKB	Q86SR1	GALNT10	enables	GO:0004653	F	ECO:0000314	IDA	PMID:12417297		9606	GO_Central		20141114
UniProtKB	Q86TN4	TRPT1	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002745	9606	InterPro		20201205
UniProtKB	Q86VD9	PIGZ	enables	GO:0000026	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001101712|SGD:S000005675|UniProtKB:Q5A0L9|UniProtKB:Q86VD9	9606	GO_Central		20200311
UniProtKB	Q86VD9	PIGZ	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000509188|SGD:S000003110|SGD:S000005163|SGD:S000005313|SGD:S000005675|TAIR:locus:2015601|TAIR:locus:4010713407|UniProtKB:Q5A0L9|UniProtKB:Q86VD9|UniProtKB:Q92521|UniProtKB:Q94A15	9606	GO_Central		20200808
UniProtKB	Q86VD9	PIGZ	enables	GO:0000030	F	ECO:0000269	EXP	PMID:15208306		9606	Reactome		20170720
UniProtKB	Q86VD9	PIGZ	enables	GO:0000030	F	ECO:0000316	IGI	PMID:15208306	UniProtKB:Q04174	9606	UniProt		20060809
UniProtKB	Q86VD9	PIGZ	enables	GO:0000026	F	ECO:0000315	IMP	PMID:15208306		9606	UniProt		20061204
UniProtKB	Q86X52	CHSY1	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
UniProtKB	Q86X52	CHSY1	enables	GO:0047238	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000961850|UniProtKB:Q86X52|UniProtKB:Q8TDX6	9606	GO_Central		20200710
UniProtKB	Q86X52	CHSY1	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
UniProtKB	Q86X52	CHSY1	enables	GO:0047238	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.175	9606	UniProt		20201205
UniProtKB	Q86X52	CHSY1	enables	GO:0050510	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.226	9606	UniProt		20201205
UniProtKB	Q86X52	CHSY1	enables	GO:0047238	F	ECO:0000314	IDA	PMID:11514575		9606	MGI		20091020
UniProtKB	Q86X52	CHSY1	enables	GO:0050510	F	ECO:0000314	IDA	PMID:11514575		9606	FlyBase		20200207
UniProtKB	Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0015360|MGI:MGI:2451073|PANTHER:PTN005271747|UniProtKB:Q86Y38|UniProtKB:Q9H1B5|WB:WBGene00005024	9606	GO_Central		20190815
UniProtKB	Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000314	IDA	PMID:11087729		9606	UniProt		20180531
UniProtKB	Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000314	IDA	PMID:17189265		9606	UniProt		20180601
UniProtKB	Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000314	IDA	PMID:29681470		9606	UniProt		20180531
UniProtKB	Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039864|InterPro:IPR043538	9606	InterPro		20201205
UniProtKB	Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.26	9606	UniProt		20201205
UniProtKB	Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000304	TAS	PMID:11099377		9606	UniProt		20061106
UniProtKB	Q8IUC8	GALNT13	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q8IUC8	GALNT13	enables	GO:0004653	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CF93|ensembl:ENSMUSP00000108253	9606	Ensembl		20201205
UniProtKB	Q8IUC8	GALNT13	enables	GO:0004653	F	ECO:0000314	IDA	PMID:22186971		9606	UniProt		20170728
UniProtKB	Q8IUR5	TMTC1	enables	GO:0000030	F	ECO:0000315	IMP	PMID:28973932		9606	UniProt		20181108
UniProtKB	Q8IUR5	TMTC1	enables	GO:0004169	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.109	9606	UniProt		20201205
UniProtKB	Q8IV20	LACC1	enables	GO:0004731	F	ECO:0000314	IDA	PMID:31978345		9606	UniProt		20200420
UniProtKB	Q8IV20	LACC1	enables	GO:0017061	F	ECO:0000314	IDA	PMID:31978345		9606	UniProt		20200420
UniProtKB	Q8IV20	LACC1	enables	GO:0047975	F	ECO:0000314	IDA	PMID:31978345		9606	UniProt		20200420
UniProtKB	Q8IV20	LACC1	enables	GO:0004731	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.1	9606	UniProt		20201205
UniProtKB	Q8IV20	LACC1	enables	GO:0017061	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.28	9606	UniProt		20201205
UniProtKB	Q8IXJ6	SIRT2	enables	GO:0003950	F	ECO:0000314	IDA	PMID:10381378		9606	GO_Central		20190624
UniProtKB	Q8IXK2	GALNT12	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q8IXQ6	PARP9	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
UniProtKB	Q8IXQ6	PARP9	enables	GO:1990404	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
UniProtKB	Q8IXQ6	PARP9	enables	GO:0003950	F	ECO:0000314	IDA	PMID:23230272		9606	UniProt		20130409
UniProtKB	Q8IXQ6	PARP9	enables	GO:0003950	F	ECO:0000314	IDA	PMID:28525742		9606	UniProt		20170822
UniProtKB	Q8IYK4	COLGALT2	enables	GO:0050211	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000842934|UniProtKB:Q8NBJ5	9606	GO_Central		20190819
UniProtKB	Q8IYK4	COLGALT2	enables	GO:0050211	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.50	9606	UniProt		20201205
UniProtKB	Q8IYK4	COLGALT2	enables	GO:0050211	F	ECO:0000304	TAS	Reactome:R-HSA-1981120		9606	Reactome		20161111
UniProtKB	Q8IZ52	CHPF	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
UniProtKB	Q8IZ52	CHPF	enables	GO:0047238	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000961885|UniProtKB:Q8IZ52	9606	GO_Central		20200710
UniProtKB	Q8IZ52	CHPF	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
UniProtKB	Q8IZ52	CHPF	enables	GO:0047238	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.175	9606	UniProt		20201205
UniProtKB	Q8IZ52	CHPF	enables	GO:0050510	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.226	9606	UniProt		20201205
UniProtKB	Q8IZ52	CHPF	enables	GO:0047238	F	ECO:0000314	IDA	PMID:12761225		9606	FlyBase		20200207
UniProtKB	Q8IZ52	CHPF	enables	GO:0050510	F	ECO:0000314	IDA	PMID:12761225		9606	FlyBase		20200207
UniProtKB	Q8N0V5	GCNT2	enables	GO:0008109	F	ECO:0000304	TAS	PMID:8449405		9606	PINC		20030904
UniProtKB	Q8N0V5	GCNT2	enables	GO:0008109	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.150	9606	UniProt		20201205
UniProtKB	Q8N0V5	GCNT2	enables	GO:0008109	F	ECO:0000315	IMP	PMID:12424189		9606	UniProt		20140131
UniProtKB	Q8N394	TMTC2	enables	GO:0000030	F	ECO:0000315	IMP	PMID:28973932		9606	UniProt		20181108
UniProtKB	Q8N394	TMTC2	enables	GO:0004169	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.109	9606	UniProt		20201205
UniProtKB	Q8N3A8	PARP8	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000481687|UniProtKB:Q8N5Y8	9606	GO_Central		20170510
UniProtKB	Q8N3A8	PARP8	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
UniProtKB	Q8N3A8	PARP8	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
UniProtKB	Q8N3T1	GALNT15	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q8N3Y3	LARGE2	enables	GO:0015020	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1342270|MGI:MGI:2443769|PANTHER:PTN000263094|UniProtKB:O95461	9606	GO_Central		20181024
UniProtKB	Q8N3Y3	LARGE2	enables	GO:0042285	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1342270|MGI:MGI:2443769|PANTHER:PTN000263094|UniProtKB:O95461	9606	GO_Central		20181024
UniProtKB	Q8N3Y3	LARGE2	enables	GO:0015020	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q5XPT3	9606	UniProt		20141117
UniProtKB	Q8N3Y3	LARGE2	enables	GO:0042285	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q5XPT3	9606	UniProt		20141117
UniProtKB	Q8N3Y3	LARGE2	enables	GO:0035252	F	ECO:0000304	TAS	Reactome:R-HSA-5617138		9606	Reactome		20160722
UniProtKB	Q8N3Y3	LARGE2	enables	GO:0015020	F	ECO:0000304	TAS	Reactome:R-HSA-5617143		9606	Reactome		20160722
UniProtKB	Q8N428	GALNT16	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q8N428	GALNT16	enables	GO:0004653	F	ECO:0000314	IDA	PMID:22186971		9606	UniProt		20170728
UniProtKB	Q8N4A0	GALNT4	enables	GO:0004653	F	ECO:0000314	IDA	PMID:9804815		9606	UniProt		20180926
UniProtKB	Q8N4A0	GALNT4	enables	GO:0004653	F	ECO:0000314	IDA	PMID:29208955		9606	UniProt		20180926
UniProtKB	Q8N4A0	GALNT4	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q8N5D6	GBGT1	enables	GO:0047277	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2449143|PANTHER:PTN000049052|UniProtKB:F1PHE9	9606	GO_Central		20200929
UniProtKB	Q8N5D6	GBGT1	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005076	9606	InterPro		20201205
UniProtKB	Q8N5Y8	PARP16	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000481687|UniProtKB:Q8N5Y8	9606	GO_Central		20170510
UniProtKB	Q8N5Y8	PARP16	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
UniProtKB	Q8N5Y8	PARP16	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
UniProtKB	Q8N5Y8	PARP16	enables	GO:0003950	F	ECO:0000315	IMP	PMID:22701565		9606	UniProt		20140210
UniProtKB	Q8N5Y8	PARP16	enables	GO:0003950	F	ECO:0000315	IMP	PMID:23103912		9606	UniProt		20140210
UniProtKB	Q8N6G5	CSGALNACT2	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
UniProtKB	Q8N6G5	CSGALNACT2	enables	GO:0047238	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000961850|UniProtKB:Q86X52|UniProtKB:Q8TDX6	9606	GO_Central		20200710
